references;referenced
155358;1636364
133010;1023596
1448639;954827
1249622;837272
1040463;529914
1082759;1177723
153917;193936
1091367;1317116
1689216;330977
738913;1382853
1358953;1330140
1799546;1147978
1243554;75756
579773;1250848
13407;1221507
987013;1472329
1466209;1485153
1022019;1238551
555508;1312587
1309515;1341035
506323;1478454
449364;298915
127103;1095886
5411;1789024
153917;1462352
1227021;1307992
1815571;1301044
789097;1061598
1634958;742838
1769274;789097
668708;1436831
1384677;75756
35878;1471507
1451898;709763
1221507;872221
1045904;1813111
628729;1029012
1419368;402724
572296;1807198
1239202;1630115
853273;1206203
1156348;1201017
349990;1577540
388674;1613350
6615;384603
908949;181698
1482973;670148
496663;1448639
573567;536083
803423;1576864
845024;385606
836707;1667234
1178595;1031492
1209436;956042
270053;230160
1404390;1240311
1616821;270053
794766;686859
961605;444267
445523;1623823
1449437;1677821
31888;1106904
192821;1144321
665341;1487729
35479;1041107
199007;1281918
885045;52888
1509457;1670048
958059;1712050
134560;490186
1605552;1678501
1327162;1623823
771098;1114199
723740;302370
1441238;891461
1475749;1768292
564427;1382853
118881;506323
1178595;444077
769826;761799
865609;1307349
149844;1494849
176264;998294
206076;1455769
876431;364042
549212;1268192
1521063;905619
336781;1032800
1692687;1327342
1344525;464794
1596311;710537
1448152;695700
1272897;1636364
473870;1417976
797742;1452876
217368;1307992
1316039;1047238
1586710;1419645
1696001;654655
1792112;848847
345707;1549905
446831;1366722
846542;1089315
1703908;270373
490200;778541
3015;1441168
639332;266910
771098;626168
40380;1455769
805263;128280
49843;858943
294493;1132703
1466306;1581815
1017447;329271
384603;1435983
418632;1602910
238950;1186722
1470692;313083
1093371;602342
487783;1700909
1302035;274816
671725;119821
878239;1019276
1529716;405103
1011709;688835
1019276;1278913
1699565;120346
808474;41674
1172257;1817027
1018374;1813111
404804;294493
702972;503214
1482588;1595122
1446963;54153
1419368;1095886
716434;626168
867361;905619
1552804;1632907
1228401;1766988
251746;723740
1621029;1010600
233935;501892
1350866;1605645
298915;822699
71126;818681
1616176;80570
1810055;320228
1203077;1161795
1815792;1048746
1529716;1103124
1379113;36490
423593;809930
1766988;1240319
572518;1623823
682106;193936
731271;344302
1393918;754613
94496;458772
248911;444267
1669984;1091
217802;1293411
854128;1426774
716434;695700
1115014;787986
1529716;604005
1576864;223960
961605;1667234
1466209;364042
1482588;291511
1495587;933276
354571;223960
8373;1002565
1565496;1194461
1586857;1547990
1608965;253597
1103655;270373
1010600;1769274
1613350;490186
1777938;1482794
1698728;1650738
161269;679325
1048515;12993
197484;505434
1452422;952181
872221;876431
1794591;1393469
148875;1422719
1482973;356562
223960;170076
1310149;380549
506435;164942
159118;608567
1297928;173821
1658744;1131298
621301;946913
310749;754613
210635;765817
475113;1712050
1259022;1189345
1248930;761799
1062261;815469
1223409;18993
455583;998294
1025374;1810899
445474;1123419
1131298;916564
754613;1699467
326138;758850
1183563;211926
774745;1419645
671725;1424318
1140107;1448195
1563810;490200
260313;378968
1437394;1435983
1420181;1368903
247967;320786
111538;184813
1807198;1012444
749663;1605429
85772;111790
1586710;89833
181698;1026942
1127822;1036971
384603;245206
260313;364042
1789024;1048746
256357;1470692
1679128;6615
1048515;1283987
140362;82554
506156;1455769
1039487;302949
65220;1039089
855327;536083
803423;282544
626168;789711
210635;1469449
1045904;728297
1519481;1670048
1792183;1810899
569578;1366435
388271;723740
1364731;1249308
797742;1803942
1017296;162256
93132;901073
1506965;1337573
229287;1768292
288456;1163338
921565;1032426
1424008;964162
1789920;695700
1299715;1673282
1213380;1632518
1253601;1606389
1363407;505143
505143;238950
1227380;805263
1396951;1243554
1771662;529914
1387178;719760
1527533;1055406
859940;807719
865609;1713610
83404;16160
686859;875060
880330;1159246
844961;607355
1326065;1278913
1645939;1096736
361416;1530546
34988;313083
1307349;1264496
972797;133010
149980;742838
464794;1692481
1482588;120343
1657854;1678501
176769;1667187
282544;732193
246542;1681771
858685;268343
1669943;728297
1319706;1048746
1306187;1333795
541011;1456321
1817027;192638
398591;1106092
1045904;1369647
1789024;1810017
1039487;852620
1354731;95816
539040;1429480
1048515;1666515
609356;1658744
298915;653893
1387396;1448195
1555134;1010600
1384677;375225
538914;1456321
1273921;1404390
320944;794766
691667;1194496
573567;1544043
954689;1185599
692678;1581621
819435;610275
1061858;618247
875054;1521045
183860;1114802
418632;579573
858685;916564
644890;237528
1031492;880330
385606;1289923
1316039;485597
489504;1610527
1240813;1419645
1316039;310749
1679810;562991
127103;473870
94238;685073
988004;1623823
1365889;1269823
192912;988813
1261299;649712
325970;1418546
1508438;1039487
746710;922595
1190613;1118428
161312;1456321
1475560;1378886
554285;1348836
327400;594905
78484;155524
488010;706759
368352;911753
630802;1250848
1240319;154746
1604202;1803942
1186097;615364
646095;329271
446155;384603
421533;38130
166310;1387178
1362128;582745
237040;652234
1460658;901073
700355;994405
1634188;1538985
6522;1657854
95816;819435
327400;759149
714243;1713610
92058;941119
767501;198536
271214;1771662
1228401;192638
78484;45886
1125027;458772
74282;1269823
1475397;614350
21805;1650738
998388;1494849
911753;1457765
882228;29332
407825;562991
74687;1788602
1586417;1107177
1807063;658766
621301;802377
712173;956042
558544;41593
1530546;471357
1208749;1557031
215364;1608965
511601;1378886
1032599;506323
407910;234105
245206;1296338
121047;1538985
1534806;121829
1426046;258555
493721;309773
199007;1300418
1036971;72147
1699565;40133
385606;73348
184813;1154133
707638;900503
444631;1502707
1378886;398077
1333158;685073
988813;74687
539049;199007
910438;1189345
951276;1697743
185553;121047
868042;161623
1512767;1460658
332533;1688
1586417;1258373
759149;1472329
1595122;1679128
773737;1803942
1721622;875060
292320;502452
1340811;415342
356711;778541
386281;1807063
1306187;1006438
127103;733578
1470692;848072
1025374;1048746
1310149;414512
1543681;401435
1099225;1807000
1536770;901870
352759;880330
355512;1277066
959078;473870
819435;442490
284180;998294
804213;723740
1358181;1546718
1803942;31350
964096;574966
392408;686859
185553;1512767
466220;1581160
89833;5411
569578;679396
571273;1341035
1419258;1515215
867361;406557
1328411;402670
1406868;1621029
506323;1547990
71126;1658827
1259022;852620
211926;88169
153873;1047238
1210970;499848
389256;815469
326138;1306187
1446810;215364
1440731;1404390
573916;536083
476394;357869
1693667;296862
598789;686581
1224371;388271
763243;585590
998294;933276
1022019;1448195
1451898;1429480
477134;1715145
474464;1221507
914608;1289430
164784;800331
1220604;1183563
1420181;1520693
1440731;602342
822868;836998
740225;1240319
607982;733578
54153;155220
1017296;572518
535049;589191
927670;1333795
1552804;1568722
111538;972797
621897;161623
5781;589191
228692;1485153
1541341;1568722
1309515;197484
1705089;1378886
956042;1813111
399053;693747
1078069;354644
1368903;895989
1475749;1442736
763243;448194
1200926;523061
1713131;1495587
1047238;1223165
1495587;1568722
469256;1699467
1539337;1814502
728798;1091
1089315;915898
465329;1537476
272511;1813111
1344525;1089315
1201854;1426774
309696;731109
458983;144733
867563;1278913
1798268;1079039
719168;628729
594905;1448029
865609;364042
1348836;579773
1299839;1364731
773965;1472329
1244547;308747
847410;1082713
284180;210635
1361815;390030
846542;1634989
665341;1039487
1406079;274816
1534384;148797
1448029;1397698
954827;17684
706759;1732060
153873;895989
188688;1632907
317536;680940
82554;1703908
1242355;1096736
652234;1363491
1817027;1426774
802377;10889
768675;425490
1518885;731109
598789;762797
1362702;5781
1454243;1127782
217368;1235110
1635677;1306805
609356;439701
911753;1249308
1300418;1747233
1770742;1226599
572518;1249622
1347062;279698
277504;1669984
1125027;162019
621897;1224884
1296112;1275901
574966;796746
1474627;1739009
36490;1448802
609356;473070
775384;1240319
1679810;446831
967909;685073
848847;432350
759219;1770742
345707;767593
562589;1664788
731109;336781
1235417;630671
584704;955143
940895;1716356
341636;603379
1770975;521312
1333772;1238526
1564209;1410082
284492;1469449
1368903;130022
1681771;357869
867563;1344391
1276130;317536
210635;695700
35048;1796106
1535012;1581160
612191;1411852
344302;1327342
1299715;62477
1815832;771368
1227380;1679128
773669;74721
749663;670148
11796;1636364
1604754;1650738
760576;1380026
137780;1766988
1040444;1778470
1421983;54153
1103989;161955
172223;234105
24781;1029012
246555;603151
197484;876610
1210970;1521632
1061858;1089315
494408;545983
1485153;401435
716692;214505
1388;1395487
1345177;1692996
344302;12993
1474627;71126
223055;800331
896825;1235110
518915;1556219
610574;1387178
572296;875060
1449437;414512
608367;382276
716692;1581016
1257266;487783
940157;1365286
998294;868042
945375;881173
211926;506323
1789024;29841
1778470;1538985
336255;1660204
598886;1668647
1152767;1803942
1661019;1771662
1537476;147329
246555;1270031
773669;1815571
775502;1348836
1781265;73508
1636197;1449637
130022;819435
775880;1660204
164367;5781
399837;1410082
1083924;1348836
1194461;1095886
456320;998294
8373;1086356
302370;652320
505434;1634958
496663;661497
544543;184619
900503;1485153
1056348;1104220
1366829;658766
2431;490186
1214725;6615
469815;1709287
1249622;664311
1424318;664311
1393469;75756
686581;121829
1768292;567418
1666515;1238551
954827;881990
1220604;5781
245881;1297928
899062;819435
1203397;1469167
255264;72095
43287;1067598
404897;1645439
155814;1736531
26038;901073
1344525;1348836
1270624;149844
815469;1249308
1627759;1713610
225523;773669
547392;765817
1306805;248911
1670048;1333795
1292428;346441
40845;1679810
1553690;1015068
1484827;815469
1449637;1221507
807719;573701
223055;193936
1124433;1593702
1669943;309773
1593702;800331
396328;688835
1045715;1250181
1095886;1697743
1637245;755721
407910;608367
1715589;755721
26038;1216968
173821;1670048
24781;1688939
1604202;11068
1599876;1114802
1020441;954827
562991;1105034
1365286;181847
437115;418632
688835;1814502
166310;147329
1365159;62477
1564209;227494
695700;1405936
1352185;1562509
849475;840705
589191;11895
1472156;66914
858012;709763
1601845;1103989
92058;1681560
1557874;1475560
52584;1418546
1810017;1539337
1519294;384603
988813;933276
1724306;336100
1274721;1185599
1513246;385951
1226208;819435
563404;1448802
1311723;1550618
289271;918870
86197;317670
17684;266910
880330;1292837
1658744;1670048
274816;872221
1645932;1031492
846391;1156348
1201017;579773
1011709;1300418
562665;1539337
214894;1521045
184619;912575
1772954;1560863
133296;1309347
1650738;880700
733578;633195
268983;1354317
883989;336100
715329;598801
805263;875060
164367;230160
1061858;449364
1274721;317536
248911;723740
408374;1269823
1477903;1270624
330977;111790
1606389;1520693
361368;490876
1172257;1041107
883526;1666515
1017985;1543681
172223;71126
1431982;210635
13205;1475397
465329;706759
1614983;243668
679325;1382853
1220604;56467
585167;658272
1534806;895989
1112477;501892
983431;1768292
1536250;1660204
1482794;1657854
1062261;946913
325970;905794
138209;1022019
74687;579573
1541341;223960
716856;730754
120346;28916
957139;683433
1005427;909340
608567;16022
99023;1311723
1697743;1644630
1536811;1039487
1815832;1047238
1568722;621425
1278913;440308
511601;1145009
1442736;5781
456073;649502
1286905;52192
911753;1395487
238950;1354731
1546852;1472329
762797;1469167
86197;344302
900503;1224884
320944;6522
1695053;161955
652103;601150
466220;853962
274954;731109
1273921;747610
802377;539917
257391;802089
183860;1452422
1072516;1561863
1570380;433428
1174532;1280042
1604202;958059
1364572;848847
16160;329271
148875;162256
1434443;1657854
183860;1010108
1695053;1005427
1082759;723740
1089315;1264496
408900;433966
1223165;1383945
807719;821061
1302035;320944
94238;1524040
1228939;124858
1635677;1475749
1673282;1788602
35479;1248930
515422;789711
260539;437115
16022;1771662
1082713;40380
1028515;872221
617844;808474
1693126;129505
1411852;1555134
1163338;695700
628035;1789024
294944;1546088
562589;674499
90294;997982
1163984;1040444
1072516;1000462
1456877;1452476
40449;415342
2431;1487729
959509;905794
1633124;497513
754613;1634989
147329;671761
789097;1269823
687619;956042
1296338;658766
1273921;1072499
374795;1515215
326138;1137975
72147;43565
1235110;1147632
456073;1083924
1667187;819435
1417976;1679128
563404;314725
907094;1770975
854128;539040
1771662;38130
458772;1448152
808287;316117
93132;554285
1185599;853457
1218774;1017254
1210970;266910
988004;1453948
260539;161623
293295;485597
608724;1674
1267893;797742
1099225;707638
1347185;916140
94238;1575397
1437394;1118510
1027525;297972
237421;1546088
176264;493438
1139710;818681
1748574;1253601
1604742;1632907
929682;1650738
469256;449364
1703908;1206203
661497;1280519
1014505;212088
1799546;529914
1014505;566695
1277066;1596311
534850;1123136
515422;1257502
1601417;1326065
988455;506156
1154133;1279974
592776;1460658
1699467;712173
1241505;1435983
11779;770098
1448152;830421
493721;1689283
1237346;658766
1715589;71126
1375381;1280519
455583;959509
153060;1653831
1112477;354644
1807198;1501825
976710;931202
1747233;1519481
1383834;1722903
856777;111790
309773;418632
1429480;75756
24270;1474627
994405;946913
617844;848072
238950;1502707
1383945;1291882
1797556;755721
357869;601150
340305;130022
951276;108390
1649711;603379
277504;1383945
215741;149844
65230;1658744
1295694;604005
789097;473870
732193;946913
301193;607355
791572;957618
1682202;652234
895989;419665
865609;1494232
1588621;506323
488010;1645862
1813111;1365889
796041;1702607
1309515;1032800
449591;1636364
489690;199007
821061;1373685
664311;72095
153917;1240319
1119309;852957
505947;1605429
1104220;706759
1537167;604005
1143756;446831
93427;637774
797742;1208749
114370;603379
1029012;147329
458772;111790
740225;1067598
657635;1403037
1193714;1435983
190774;162019
1344391;761799
539917;1119501
563404;1208749
1623823;602342
1175750;787986
482782;529914
830421;73508
1512767;1515215
562589;988813
573916;227494
1681771;657635
217021;1395487
140204;1605429
1435983;1209391
71126;929966
1605552;221287
1281047;608567
1230471;1390698
143119;998294
911753;850732
1699565;1700909
170076;1709287
1365159;38130
489504;1577540
330141;628035
108831;1040444
1032426;1750090
1419645;1673282
1321008;38130
985898;60318
623325;1581160
845024;1698166
54153;1396500
883989;1632518
712173;541011
1478454;1126833
670148;1632907
601150;1286905
102669;1556219
1721622;1478454
1221507;1418546
234105;229287
1577540;401435
1643295;147329
388271;539049
215274;818681
985419;440308
446155;1658744
682106;419665
842930;1152767
1521201;1460658
232572;72147
336255;344302
908949;1288969
9415;933276
1693667;682106
1348457;847410
731271;1224884
1032800;181698
1449637;1354317
1013871;1512767
304184;45886
1040121;270373
1688;364042
1105034;1766746
360864;161623
601150;1714427
1599876;1549602
1471507;754613
