id;name;org
2162200463;Ralf Stemmer;The Chinese Univ. of Hong Kong
2125756013;Jacques Combaz;ESIEE-Paris
63736808;Pavel Zemcik;INSEAD
2252125015;Andreas Henrich;Institute of Robotics and Mechatronics, DLR / German Aerospace Center, Germany
2018242697;Tomi Janhunen;Helsinki University of Technology
1995729299;Joseph O'Rourke;The Center for Healthcare Industry Performance Studies, Columbus, U.S.A
2308153275;Deepa Anand;Department of Industrial Engineering and Management, Tokyo Institute of Technology , Tokyo, Japan
2139589971;Jean-Daniel Zucker;Department of Computer Science, University of Essex, Colchester, England#TAB#
1946600904;Agnieszka Nowak-Brzezińska;Institute for Integrated Systems, Technische Universität München, Munich, Germany
2161703719;Timo Baumann;Department of Computer Science & Engineering, BUET, Dhaka, Bangladesh
2397363690;Foster Lau;Natural Language Processing : representations, inference and semantics
2117784839;Anita Lee;Epidaure Project, INRIA Sophia Antipolis, Sophia Antipolis, France
2132829166;Shi-wook Lee;SMILES LAB, Xi’an Jiaotong University, China
2487145464;Bruno De Busscher;Chiba Institute of Technology Narashino, Japan
2501321750;Tsurng-Jehng Shen;Dept. of Comput. Sci. & Eng., Hong Kong Univ. of Sci. & Technol., Hong Kong, China
2150137935;Jacob R. Lorch;Fraunhofer Society
2690778427;Djunaidy Santoso;Fakultät für Mathematik und Informatik, Universität Konstanz, Konstanz, Germany
1323332269;Marta Pla-Castells;Kenan Systems Corporation
2202752480;Iordanis Kerenidis;Association for Computing Machinery#TAB#
2098956257;Yoshihiko Gotoh;Communication Department, SUNY Albany, Albany, NY#TAB#
926160383;Valentina Poggioni;Univ. of Szeged
2308424824;Michiaki Katsumoto;Polish Academy of Sciences
1998714550;D. W. Slaaf;Department of Gynecology and Obstetrics, Qianjiang Municipal Hospital, Qianjiang City, Hubei Province, China#TAB#
2164482560;Hitomi Wada;Computer Technology Solution
2119225204;Lenore R. Mullin;UNIVERSITÁ DEGLI STUDI DI MILANO BICOCCA
2485818329;David Teller;CIRAD - AMAP
2099571765;Andrew McGregor;Key Laboratory of Machine Perception (Ministry of Education), School of Electronics Engineering and Computer Science, Peking University, Beijing, China
2134803203;Xining Li;Indian Institute of Technology, Kharagpur (India)#TAB#
2394564856;Hazel Bradshaw;University of Wollongong,
2084757539;Michael Corry;Harvard University
1781465799;Dominik Ślęzak;"Research Center ""E. Piaggio"", Universit di Pisa, Pisa, Italy#TAB#"
2278806803;Thomas Penzel;University of Bremen, University of Münster, Germany#TAB#
2096479532;James J. Sluss;NAra Institute of Science and Technology, Ikoma, Nara, Japan#TAB#
2120953451;Thomas Beale;Department of Statistics , Rajshahi University , Rajshahi , Bangladesh
2403725743;Ricardo Veludo;Brown University
2103626414;G. Beale;HP-Labs
390930505;Masaru Kitsuregawa;Department of Computer Science, University of Maryland, College Park and Institute for Advanced Computer Studies, University of Maryland, College Park#TAB#
2642474986;Michael Cebulla;International Business School of Service Management
2103482006;Florian Dittmann;University of Warsaw
1576892223;Yusuke Kamoi;University of Alberta,
1893252806;Ali I. El-Desouky;National Institute of the Post and I.C.T, Eucalyptus, Algiers, Algeria, Laboratory of Image Processing and Radiation, University of Sciences and Technology Houari Boumedien, Bab Ezzouar, Algeria#TAB#
2031083176;Geert-Jan Houben;Hunan University
2045037359;Sally M. El-Ghamrawy;RIKEN
699787859;Bernhard Sendhoff;Department of Computer Science, UCLA,
2010516145;Chitta Baral;Nuremberg Institute of Technology
2112234008;Yidong Chen;, IIT Bombay#TAB#
164198848;Janusz Kacprzyk;The Rayne Institute
1927054760;Robert H. Baud;Bilkent university,Ankara, Turkey
2048358106;Matthew J. Dovey;Western Oregon University#TAB#
28390594;Michael Kemelmakher;University of Oxford
2986631822;Joon-Min Gil;Heriot-Watt University, Department of Computing & Electrical Engineering, Edinburgh, U.K.#TAB#
2135063632;Sudipto Guha;Institut de Physique du Globe de Paris (IPGP), Saint Maure, France
2503259019;P. K. Suri;University Of Ulster
2083874257;Bjorn De Sutter;Dept. of Mathematics and Physics, Catholic University Brescia, Italy
2252543171;Jian-Xun Peng;University of california, Los Angeles
2121407184;V. Schill;Philips Research#TAB#
2286222108;Michael Fleming Grubb;university of malaga
2142610073;Fernando Herrera;INRIA Paris Rocquencourt, France
437722873;Ahm Shamsuzzoha;LIAFA, Univ Paris Diderot, Paris Cité Sorbonne, CNRS
2097035843;Sea Ling;College of Information Science and Engineering, Northeastern University, Liaoning, China
2150011549;Kalyanmoy Deb;Wenzhou Medical College
2142552076;Marc Kammer;Lehigh University
2142240831;Jianer Chen;Department of Philosophy, University of Alberta, Edmonton, Canada#TAB#
2892663083;Anneli Heimbürger;Department of Psychological Sciences, Purdue University, West Lafayette, USA IN 47907#TAB#
103064199;Norbert Fuhr;Teenage & Young Adult Cancer Service, University of Southampton Hospital NHSFT, UK#TAB#
2095645652;Santoso Wibowo;Indian Institute of Technology Guwahati
2326304078;Emil Ettelaie;College of Computing, Georgia Inst. of Tech., Atlanta, GA#TAB#
2403251097;Patrick Heney;Intelligent Security Systems Research Lab, Computer Science Division, The University of Memphis, Memphis, TN#TAB#
2508948551;Eleanor Leist;"Department of Computer Science and Engineering; University of Bologna; Italy"
1988886226;Sander M. Bohte;College of the North Atlantic - Qatar
2110484853;Dingfang Chen;Department of Computer Science Tufts University
2162242461;Manuel Álvarez;Dept. of Comp. Sci., Duke University, Durham, NC 27708-0129#TAB#
2061408272;Edith Schonberg;Luebeck University of Applied Sciences
2316884592;JongMin Lee;KTH - Royal Institute of Technology#TAB#
2023270012;Valeria S. Bengolea;Computer and Information Science Department, University of Massachusetts, Amherst, Massachusetts#TAB#
2121236212;Luís Felipe I. Cunha;Software Technology Dept., Delft University of Tech., The Netherlands#TAB#
1893357127;Jennifer L. Boes;"Georgia Institute of technology;"
2488914844;Masafumi Nishida;University of Sheffield, Dept. of Automatic Control & Systems Engineering, U.K.#TAB#
2708736575;Claus Stark;Cheongju University, Email: kensean@paran.com
2672633097;Mehdi Snene;"University of Gdansk;"
277322418;Ricardo Jardim-Gonçalves;Dept. of Management Information Systems, Chungbuk National University, Korea
1988833602;Katharina Schwarz;(Keio University)
2684630099;Yi Liu;Machine Vision Group, Infotech Oulu University of Oulu, Finland
2632902527;Daniela Tibaldi;臨床工学科
2666980155;Reza Safabakhsh;Yaşar University#TAB#
2715481619;Cheryl Watson;Department of System Design and Informatics, Kyushu Institute of Technology, Fukuka, Japan
2130840293;Manfred K. Lang;University of Toronto,#TAB#
2915315580;Vladimir V. Lukin;Ecole Polytechnique Fedérale de Lausanne
2145520712;Becka Morgan;Department of Computer Science ‐ University of Turin ‐ Italy
1996416789;Tristan Whitmarsh;Kyungil University
2111063783;Damien K. Fisher;Department of Computer Science Loughborough University Loughborough, U.K.
2685533303;Jane Pryor;Universite Paul Sabatier
2034761186;Mauro Jaskelioff;Ecole Centrale de Paris
2646513104;Bart Wyns;Department of Computer Engineering, Islamic Azad University of Qazvin, Qazvin, Iran#TAB#
2088663589;Alan Hedge;Human Factors International
2338614480;Nic Turley;Lunghwa Univ. of Sci. & Technol.
2925326106;Joachim Hornegger;National Mediation Board, Washington, D.C.#TAB#
2162107187;Dat Tran;Shizuoka#N#        University
2160661412;Nelson E. King;"RWTH Aachen University;"
2155957272;Samir Ranjan Das;IBM, Dubai Internet City
2095278027;Alessandra Gorini;Diehl Defence GmbH & Co. KG
1993980736;Mitchel Weintraub;NAra Institute of Science and Technology, Ikoma, Nara, Japan#TAB#
2001826882;Thomas Schuster;University Of the Aegean
2005398005;Koiti Hasida;CNR, Area della Ricerca
2399740349;Chris Peak;Technical University of Liberec
2142792079;Pramode K. Verma;Knowledge Based Systems, Inc., USA
2105039893;Hiroyuki Hatakeyama;Dept. of Computer Science, University of Oxford, UK
2573381898;Hans Eckert;Hong Kong Red Cross Princess Alexandra School
1967009132;Zhanjiang Song;Shenyang Fire Research Institute
2190833275;Béla Pátkai;Linz, Austria
2066665679;Esther Ezra;Institut für Medizinische Informatik, RWTH Aachen, Deutschland
2572235444;Jaagup Kippar;Laboratory of Acoustics and Speech Communication, Dresden University of Technology, Dresden, Germany
278127910;Djamshid Tavangarian;Teenage & Young Adult Cancer Service, University of Southampton Hospital NHSFT, UK#TAB#
2114398780;Shinsuke Ito;Complex systems group, Autonomous University of Mexico City, Mexico City, MEX#TAB#
1968885353;Ted H. Szymanski;Northwestern Polytechnical University
2701647797;Tiago Pinho;University of Tehran
2713152791;Stephen O. Clark;Interactive Intelligence Group, Delft University of Technology, Delft, The Netherlands
53634625;Gilbert Maiga;Montclair State University
1972878584;Louise Hooker;Hebei University of Science and Technology
2627848593;Manuel Valenzuela-Rendón;FACCAMP, Campo Limpo Paulista, SP, Brazil#TAB#
2472314777;Theo Geisel;University of Innsbruck Innsbruck Austria
2268597941;Allen C. Ward;"National Institute For Space Research; São José dos Campos Brazil"
2152359040;Daniel S. Schneider;Faculty of Systems Engineering, Wakayama University, Wakayama, Japan
1276257507;Vincenzo Lagani;Polytechnic of Porto
2512903845;Caleb Speiser;UNIVERSITY OF TRENTO
2171177052;David Camacho;Harbin Institute of technology
788356648;David J. Niedober;Chu Shang Show Chwan Hospital, Taiwan, R.O.C#TAB#
2128303191;Wing Ning Li;the University of Suwon
2096509082;Florian Schiel;University of évora
2098378790;Moreno Andreatta;MIRACL-FS, Sfax University, Sfax, Tunisia#TAB#
2659312394;Feng-Jen Yang;Free University of Bozen/Bolzano
2164155302;Sergio Greco;Norwegian School of IT
2974080780;Sophie Robin;Center for Secure Information Systems, George Mason University, Fairfax, USA VA 22030#TAB#
2400333339;Ahmed El Demallawy;Faculty of Mathematics and Information Science, Warsaw University of Technology, Warsaw and Faculty of Mathematics and Computer Science, University of Bialystok, Bialystok, Poland#TAB#
2166031878;C. Torre Ferrero;Représentations musicales
2478452023;Pottayil Harisanker Menon;Institut für Informatik, Universität Leipzig, Leipzig, Germany
2688717082;Mark M. Maccabee;Chung Woon University
2166346568;Aitor Mendaza-Ormaza;Cognitive Interaction Technology, Center of Excellence and Neurocognition and Action, Faculty of Psychology and Sport Sciences, Bielefeld University, Bielefeld, Germany#TAB#
1727059595;Péter Balázs;"University of North Texas, Denton, TX;"
2130071735;Ali-Akbar Samadani;IRIT-Université de Toulouse, France#TAB#
2004230566;Michael Waidner;Edinburgh Napier University
1965761486;Mathias Nitzsche;Computer Science, Aalborg University, Denmark#TAB#
2102945579;M. Eren Yildirim;Japan Advanced Institute of Science and Technology,,,,,
2021138233;Natalya Fridman Noy;Electronic, Electrical and Computer Engineering, University of Birmingham, UK#TAB#
296576950;Leonard Barolli;University of Osnabrück ,
2006898984;Dimitris Gritzalis;Department of Organizational Leadership and Strategy, Brigham Young University
2554137183;Adnan Umar;LISTIC/Polytech'Annecy-Chambéry, University of Savoie, Annecy-le-Vieux, France#TAB#
2696834393;C. M. Lee;"Stockholm School of Economics;"
2532856624;Dietmar Wätjen;IIIA-CSIC, Institut d’Investigació en Intel.ligència Artificial
2161933239;Paweł Górecki;Inst. of Inf. Syst., Vienna Univ. of Technol., Vienna, Austria#TAB#
2021234184;Vladimir Mencl;Indian Institute of Technology Kanpur
1907890065;Kevin Björke;Center for Science and Technology, Syracuse University, Syracuse, NY#TAB#
2202307745;Kadri Hacioglu;Rensselaer Polytechnic Institute Troy, NY
2118461900;José Luís Oliveira;Department of Industrial Engineering and Management, Tokyo Institute of Technology , Tokyo, Japan
2704129774;Rafael da Ponte Barbosa;ICS-FORTH#TAB#
2146282702;Minglu Li;Département d’informatique, École normale supérieure, France
2308526200;Thomas Cottenier;Inst. of Inf. Syst., Vienna Univ. of Technol., Vienna, Austria#TAB#
2131338004;Jon Doyle;Hsing Wu College, Taipei County, Taiwan, China 244#TAB#
1203227207;Jan Platoš;Applied Research Centre in Health & Lifestyle Interventions, Coventry University, UK
1992109353;Giorgio Satta;Kyungsung university
2942271224;Peter Sturm;"University of Angers;"
2120036146;Tsong-Yi Chen;City University of Hong Kong
2899430190;Helena F. Deus;Kyushu University Library
2057307036;Nguyen Tran Minh Khue;Department of Accounting, Finance and Information Management College of Business, Oregon State University, Corvallis, USA
2085192984;Klaus Förger;Synopsys, India
2705265168;Kenneth E. Batcher;University of New South Wales<br />
2481821663;Daisuke Doyo;Univ. of the Balearic Islands
2316602815;Branislav Nižnanský;"National Institute For Space Research; São José dos Campos Brazil"
204226153;Ryutaro Himeno;University of Augsburg, Sustainable Operations and Logistics
2509982323;Mahadev Seemanthini;IIT delhi
2227716166;Joon-Min Gil;Advanced Telecommunications Research Institute International
2718958994;Pranava K. Jha;Archaeological Computing Research Group, University of Southampton, UK#TAB#
692045707;Hartmut Ehrig;University Of the Aegean
244126819;Akrivi Katifori;Ryerson University - Toronto, Canada
2120096387;João Simões;, IIT Bombay#TAB#
2653989856;Kendra M. L. Cooper;Università di Catania
2667460699;Sang-Mok Kim;M. M. Engineering College, M. M. University
1779850580;Shashidhara K. Ganjugunte;Helsinki University of Technology
2180823998;Rita Ferreira;Shandong University
2141974618;Glenn Ford;ETH Zürich
2026389119;Thomas Kropf;Department of Engineering, Shinshu University, Nagano, Japan
2675029906;Tao Xu;Department of Philosophy, University of Alberta, Edmonton, Canada#TAB#
2668358157;Xiaojun Zhou;School of Mathematical & Computer Sciences
2164224863;Muhammad Asiful Islam;SAP Research Center Belfast
2950135461;Ruqian Lu;Maharaja Surajmal Institute of Technology
2134989941;Michio Shimizu;UFRGS (Federal University of Rio Grande do Sul)
2513185094;Sangsan Lee;Los Alamos National Laboratory, Los Alamos, NM
2248590170;Wu-Jun Li;Zhejiang Univ.#TAB#
1974668016;Mark E. Nadel;Wuhan University of Technology Wuhan Hubei China
2108937247;Mario Alvarez-Jimenez;Department of Experimental Medicine and Clinic, University Magna Græcia, Catanzaro, Italy#TAB#
2620164869;Huy L. Nguyêݱn;() Lancaster University
298400862;Paraskevi Raftopoulou;Dipartimento di Elettronica e Informazione, Politecnico di Milano, Milano
2308505570;Mitsuru Shiozaki;Department of Automatic Control and Information Technology, Cracow University of Technology, Cracow, Poland#TAB#
2255651068;Ahmed Karmouch;university of calabar
2110057345;Javier Barandiarán;School of Mechanical Design and Automation Engineering, Seoul National University of Technology, 139-143, Seoul
2159139834;Takashi Yukawa;Center of Excellence in Information Assurance King Saud University Saudi Arabia
2185968804;Davide Moroni;Indian Institute of Technology Kanpur
2301977394;Pam DiBona;Universite Paul Sabatier
2798554258;Zachary Hunter;Poste Italiane S.p.A.
2123944830;Heather A. Smith;Ecole Polytechnique Fedérale de Lausanne
1914769273;Lynn Batehup;Library, Chongqing University of Technology
2238314490;Kavitha Srinivas;Univ. of Turku, Finland#TAB#
2104136422;Sébastien Konieczny;School of Industrial Engineering, Purdue University, West Lafayette, USA IN 47907 and Department of Industrial Engineering, Tsinghua University, Beijing, P.R. China#TAB#
2151652808;Filipe M. T. Silva;Free University of Bozen
2711042721;Adnan K. Shaout;Department of Radiology, The University of Chicago Chicago IL
